model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,km/L,km,km/LNorm,kmNorm,gastos-en-km/L,Transmision Automatica,Transmision Manual,Transmision Semi-Automatica
 Focus,2017,15612,Manual,24421,Diesel,145.0,67.3,2.0,28,39301.69214,0.33349851337958375,0.13747157235819954,Bajo,0,1,0
 Focus,2017,17252,Manual,15834,Petrol,145.0,41.5,2.0,17,25482.28956,0.2056491575817641,0.08913332282542613,Bajo,0,1,0
 Focus,2015,9362,Manual,45588,Petrol,20.0,60.1,1.0,25,73366.59192,0.2978196233894945,0.256625610772106,Bajo,0,1,0
 Mondeo,2018,17122,Manual,20877,Diesel,145.0,62.8,2.0,26,33598.19118,0.311199207135778,0.11752155997388035,Bajo,0,1,0
 Fiesta,2016,12852,Manual,12240,Petrol,145.0,47.9,1.6,20,19698.3216,0.2373637264618434,0.06890184864110242,Bajo,0,1,0
 Fiesta,2015,7900,Manual,27372,Petrol,0.0,65.7,1.0,27,44050.85448,0.32556987115956393,0.15408344779446534,Bajo,0,1,0
 Focus,2019,15950,Manual,3333,Diesel,150.0,80.7,1.5,34,5363.93022,0.39990089197224976,0.018762243588300195,Mediano,0,1,0
 Focus,2018,12590,Manual,29440,Diesel,150.0,74.3,1.5,31,47378.9696,0.3681863230921705,0.1657247078426516,Bajo,0,1,0
 Focus,2018,13220,Manual,9812,Petrol,145.0,61.4,1.0,26,15790.84408,0.3042616451932606,0.055234063632883745,Bajo,0,1,0
 Fiesta,2018,10180,Manual,12689,Petrol,150.0,65.7,1.0,27,20420.91526,0.32556987115956393,0.07142937560514287,Bajo,0,1,0
 Fiesta,2017,7990,Manual,39592,Petrol,150.0,65.7,1.0,27,63716.98928,0.32556987115956393,0.22287271171556597,Bajo,0,1,0
 Focus,2019,16090,Manual,5473,Petrol,150.0,60.1,1.0,25,8807.91782,0.2978196233894945,0.030808808628492942,Bajo,0,1,0
 Focus,2019,15410,Manual,8150,Petrol,145.0,60.1,1.0,25,13116.121,0.2978196233894945,0.04587827340073405,Bajo,0,1,0
 Focus,2013,6500,Manual,71250,Diesel,20.0,67.3,1.6,28,114665.475,0.33349851337958375,0.4010830650064173,Bajo,0,1,0
 Fiesta,2016,8500,Manual,15542,Petrol,125.0,54.3,1.2,23,25012.36228,0.2690782953419227,0.08748958591339984,Bajo,0,1,0
 Focus,2019,16350,Automatic,9790,Petrol,145.0,50.4,1.0,21,15755.4386,0.24975222993062438,0.055110220440881756,Bajo,1,0,0
 Fiesta,2013,5898,Manual,42045,Petrol,30.0,54.3,1.2,23,67664.7003,0.2690782953419227,0.23668122762378688,Bajo,0,1,0
 Fiesta,2017,9499,Manual,3266,Petrol,145.0,64.2,1.1,27,5256.10444,0.31813676907829536,0.01838508477629416,Bajo,0,1,0
 Mondeo,2016,10260,Manual,22268,Diesel,0.0,78.5,1.5,33,35836.78312,0.38899900891972244,0.12535182725000563,Bajo,0,1,0
 Focus,2014,6590,Manual,56557,Diesel,20.0,67.3,1.6,28,91019.44238,0.33349851337958375,0.3183727004570939,Bajo,0,1,0
 Focus,2017,12360,Manual,15311,Diesel,145.0,74.3,1.5,31,24640.60474,0.3681863230921705,0.08618923239737902,Bajo,0,1,0
 Kuga,2017,12750,Manual,53033,Diesel,145.0,54.3,2.0,23,85348.12822,0.2690782953419227,0.29853527279277653,Bajo,0,1,0
 Fiesta,2018,11000,Manual,16830,Petrol,145.0,56.5,1.0,24,27085.1922,0.27998017839444994,0.09474004188151584,Bajo,0,1,0
 Fiesta,2018,11000,Manual,22140,Petrol,145.0,56.5,1.0,24,35630.7876,0.27998017839444994,0.12463128504199411,Bajo,0,1,0
 Focus,2015,12638,Manual,46628,Diesel,20.0,67.3,2.0,28,75040.30552,0.33349851337958375,0.26248001621219963,Bajo,0,1,0
 Focus,2014,5290,Manual,59003,Diesel,20.0,67.3,1.6,28,94955.88802,0.33349851337958375,0.33214181171331425,Bajo,0,1,0
 Focus,2013,6790,Manual,34521,Petrol,150.0,47.9,1.6,20,55556.02614,0.2373637264618434,0.19432685595910923,Bajo,0,1,0
 Fiesta,2017,10410,Manual,14344,Petrol,145.0,62.8,1.0,26,23084.37296,0.311199207135778,0.08074576118529193,Bajo,0,1,0
 Focus,2016,14950,Manual,13820,Petrol,200.0,41.5,2.0,17,22241.0788,0.2056491575817641,0.07779604152124472,Bajo,0,1,0
 EcoSport,2019,15450,Manual,5000,Diesel,145.0,58.9,1.5,25,8046.7,0.2918731417244797,0.028146180000450337,Bajo,0,1,0
 Edge,2018,19790,Manual,18301,Diesel,145.0,48.7,2.0,20,29452.53134,0.24132804757185333,0.10302064803764834,Bajo,0,1,0
 Focus,2016,9495,Manual,28740,Diesel,0.0,74.3,1.5,31,46252.431599999996,0.3681863230921705,0.16178424264258853,Bajo,0,1,0
 KA,2013,4995,Manual,40289,Petrol,30.0,57.7,1.2,24,64838.69926,0.2859266600594648,0.22679628920762873,Bajo,0,1,0
 EcoSport,2016,8995,Manual,28474,Petrol,125.0,53.3,1.0,22,45824.34716,0.2641228939544103,0.16028686586656457,Bajo,0,1,0
 Focus,2017,10990,Manual,21554,Petrol,20.0,61.4,1.0,26,34687.71436,0.3042616451932606,0.1213325527459413,Bajo,0,1,0
 Focus,2018,17891,Manual,14384,Petrol,145.0,41.5,2.0,17,23148.74656,0.2056491575817641,0.08097093062529553,Bajo,0,1,0
 Focus,2019,16970,Manual,5922,Diesel,145.0,74.3,1.5,31,9530.51148,0.3681863230921705,0.03333633559253338,Bajo,0,1,0
 Focus,2019,16780,Manual,3075,Petrol,145.0,58.9,1.0,25,4948.7205,0.2918731417244797,0.017309900700276958,Bajo,0,1,0
 Kuga,2017,16820,Manual,33391,Diesel,145.0,54.3,2.0,23,53737.47194,0.2690782953419227,0.18796581927900746,Bajo,0,1,0
 Fiesta,2017,10850,Manual,14698,Petrol,0.0,65.7,1.0,27,23654.07932,0.32556987115956393,0.08273851072932381,Bajo,0,1,0
 Fiesta,2019,16590,Manual,4720,Petrol,145.0,60.1,1.0,25,7596.0848,0.2978196233894945,0.026569993920425118,Bajo,0,1,0
 Fiesta,2017,8930,Manual,12397,Petrol,145.0,54.3,1.2,23,19950.98798,0.2690782953419227,0.06978563869311658,Bajo,0,1,0
 Fiesta,2018,9420,Manual,18332,Petrol,145.0,64.2,1.1,27,29502.42088,0.31813676907829536,0.10319515435365112,Bajo,0,1,0
 Fiesta,2017,7110,Manual,37374,Petrol,145.0,47.9,1.6,20,60147.47316,0.2373637264618434,0.2103870662673662,Bajo,0,1,0
 Fiesta,2017,6900,Manual,50380,Petrol,145.0,65.7,1.0,27,81078.5492,0.32556987115956393,0.28360090968453755,Bajo,0,1,0
 Fiesta,2014,7491,Manual,34300,Diesel,0.0,76.4,1.5,32,55200.362,0.37859266600594654,0.19308279480308932,Bajo,0,1,0
 S-MAX,2015,14450,Semi-Auto,45003,Diesel,125.0,56.5,2.0,24,72425.12802,0.27998017839444994,0.25333250771205335,Bajo,0,0,1
 Fiesta,2015,5980,Manual,69043,Petrol,0.0,65.7,1.0,27,111113.66162,0.32556987115956393,0.3886593411542185,Bajo,0,1,0
 Fiesta,2014,7360,Manual,28000,Petrol,0.0,65.7,1.0,27,45061.52,0.32556987115956393,0.15761860800252186,Bajo,0,1,0
 Ka+,2017,6790,Manual,29375,Petrol,150.0,57.7,1.2,24,47274.3625,0.2859266600594648,0.16535880750264575,Bajo,0,1,0
 Fiesta,2017,8240,Manual,12253,Petrol,150.0,64.2,1.1,27,19719.24302,0.31813676907829536,0.0689750287091036,Bajo,0,1,0
 Focus,2016,11330,Manual,24903,Petrol,125.0,51.4,1.5,21,40077.39402,0.25470763131813673,0.14018486411024295,Bajo,0,1,0
 Fiesta,2016,7160,Manual,40065,Diesel,0.0,88.3,1.5,37,64478.2071,0.43756194251734387,0.22553534034360856,Mediano,0,1,0
 Puma,2020,20990,Manual,2459,Petrol,150.0,50.4,1.0,21,3957.36706,0.24975222993062438,0.013842291324221476,Bajo,0,1,0
 Fiesta,2017,9270,Manual,15032,Petrol,0.0,65.7,1.0,27,24191.59888,0.32556987115956393,0.0846186755533539,Bajo,0,1,0
 EcoSport,2017,9320,Manual,14821,Diesel,30.0,64.2,1.5,27,23852.02814,0.31813676907829536,0.08343090675733489,Bajo,0,1,0
 Fiesta,2019,14730,Manual,7269,Petrol,145.0,60.1,1.0,25,11698.29246,0.2978196233894945,0.040918916484654705,Bajo,0,1,0
 Focus,2019,17520,Manual,2679,Petrol,145.0,60.1,1.0,25,4311.42186,0.2978196233894945,0.015080723244241293,Bajo,0,1,0
 Kuga,2015,9540,Manual,77251,Diesel,125.0,60.1,2.0,25,124323.12434,0.2978196233894945,0.4348641102429578,Bajo,0,1,0
 Fiesta,2013,5850,Manual,49649,Petrol,30.0,54.3,1.2,23,79902.12166,0.2690782953419227,0.2794859381684718,Bajo,0,1,0
 Focus,2013,5991,Manual,53080,Petrol,30.0,56.5,1.0,24,85423.7672,0.27998017839444994,0.2987998468847808,Bajo,0,1,0
 Kuga,2017,16720,Semi-Auto,20839,Diesel,145.0,54.3,2.0,23,33537.03626,0.2690782953419227,0.11730764900587692,Bajo,0,0,1
 Mondeo,2013,5491,Manual,75526,Diesel,125.0,57.7,2.0,24,121547.01284,0.2859266600594648,0.4251536781428024,Bajo,0,1,0
 Fiesta,2019,13140,Manual,2359,Petrol,145.0,48.7,1.1,20,3796.43306,0.24132804757185333,0.013279367724212468,Bajo,0,1,0
 Focus,2019,17350,Manual,2931,Petrol,145.0,60.1,1.0,25,4716.97554,0.2978196233894945,0.01649929071626399,Bajo,0,1,0
 C-MAX,2015,6140,Manual,78329,Diesel,30.0,61.4,1.6,26,126057.99286,0.3042616451932606,0.44093242665105487,Bajo,0,1,0
 Fiesta,2017,9160,Manual,29692,Petrol,145.0,62.8,1.0,26,47784.52328,0.311199207135778,0.1671432753146743,Bajo,0,1,0
 Focus,2017,16370,Manual,9717,Petrol,145.0,41.5,2.0,17,15637.95678,0.2056491575817641,0.05469928621287519,Bajo,0,1,0
 Focus,2019,20391,Automatic,6050,Petrol,145.0,51.4,1.0,21,9736.507,0.25470763131813673,0.03405687780054491,Bajo,1,0,0
 Focus,2017,17547,Manual,12675,Petrol,145.0,41.5,2.0,17,20398.3845,0.2056491575817641,0.0713505663011416,Bajo,0,1,0
 Fiesta,2018,10750,Manual,15502,Petrol,145.0,65.7,1.0,27,24947.98868,0.32556987115956393,0.08726441647339622,Bajo,0,1,0
 Kuga,2016,15220,Manual,22607,Diesel,145.0,54.3,2.0,23,36382.34938,0.2690782953419227,0.12726013825403615,Bajo,0,1,0
 Fiesta,2013,5130,Manual,76151,Petrol,0.0,65.7,1.0,27,122552.85034,0.32556987115956393,0.42867195064285873,Bajo,0,1,0
 Fiesta,2019,13140,Manual,5211,Petrol,145.0,48.7,1.1,20,8386.27074,0.24132804757185333,0.02933394879646934,Bajo,0,1,0
 Focus,2019,16600,Manual,12500,Diesel,145.0,74.3,1.5,31,20116.75,0.3681863230921705,0.07036545000112585,Bajo,0,1,0
 Fiesta,2019,12990,Manual,5744,Petrol,145.0,48.7,1.1,20,9244.04896,0.24132804757185333,0.032334331584517345,Bajo,0,1,0
 Fiesta,2016,9295,Manual,16671,Diesel,0.0,78.5,1.5,33,26829.30714,0.38899900891972244,0.09384499335750152,Bajo,0,1,0
 Focus,2019,19090,Manual,2480,Petrol,145.0,60.1,1.0,25,3991.1632,0.2978196233894945,0.013960505280223367,Bajo,0,1,0
 Fiesta,2019,13140,Manual,5011,Petrol,145.0,48.7,1.1,20,8064.4027399999995,0.24132804757185333,0.028208101596451325,Bajo,0,1,0
 Ka+,2017,6930,Manual,12555,Petrol,145.0,57.7,1.2,24,20205.2637,0.2859266600594648,0.0706750579811308,Bajo,0,1,0
 Fiesta,2019,15780,Manual,9803,Petrol,145.0,60.1,1.0,25,15776.36002,0.2978196233894945,0.05518340050888293,Bajo,0,1,0
 Focus,2019,14890,Manual,11867,Petrol,145.0,60.1,1.0,25,19098.03778,0.2978196233894945,0.06680214361306883,Bajo,0,1,0
 Focus,2019,18600,Automatic,10855,Diesel,145.0,74.3,1.5,31,17469.3857,0.3681863230921705,0.06110535678097768,Bajo,1,0,0
 Focus,2019,15660,Manual,8387,Diesel,145.0,80.7,1.5,34,13497.53458,0.39990089197224976,0.04721240233275539,Mediano,0,1,0
 Focus,2019,15530,Manual,16778,Diesel,145.0,74.3,1.5,31,27001.50652,0.3681863230921705,0.09444732160951115,Bajo,0,1,0
 EcoSport,2018,12980,Semi-Auto,12803,Petrol,145.0,48.7,1.0,20,20604.38002,0.24132804757185333,0.07207110850915313,Bajo,0,0,1
 B-MAX,2014,5995,Manual,46012,Petrol,30.0,55.4,1.0,23,74048.95208,0.2745292368681863,0.2590124068361442,Bajo,0,1,0
 Fiesta,2014,6295,Manual,12251,Petrol,30.0,54.3,1.2,23,19716.02434,0.2690782953419227,0.06896377023710341,Bajo,0,1,0
 Focus,2018,13600,Manual,13144,Petrol,145.0,58.9,1.0,25,21153.16496,0.2918731417244797,0.07399067798518384,Bajo,0,1,0
 Fiesta,2017,8250,Manual,31956,Petrol,0.0,65.7,1.0,27,51428.06904,0.32556987115956393,0.1798878656188782,Bajo,0,1,0
 Focus,2016,16810,Manual,20841,Petrol,200.0,41.5,2.0,17,33540.25494,0.2056491575817641,0.11731890747787709,Bajo,0,1,0
 Focus,2019,18000,Manual,14184,Petrol,145.0,45.6,1.5,19,22826.87856,0.22596630327056494,0.07984508342527752,Bajo,0,1,0
 Focus,2018,13300,Manual,30098,Diesel,145.0,80.7,1.5,34,48437.91532,0.39990089197224976,0.16942874513071085,Mediano,0,1,0
 Fiesta,2018,11250,Manual,20186,Petrol,145.0,56.5,1.0,24,32486.13724,0.27998017839444994,0.1136317578978181,Bajo,0,1,0
 Kuga,2017,16430,Manual,26993,Diesel,145.0,54.3,2.0,23,43440.91462,0.2690782953419227,0.1519499673504312,Bajo,0,1,0
 Fiesta,2014,5860,Manual,64834,Petrol,0.0,65.7,1.0,27,104339.94956,0.32556987115956393,0.36496588682983944,Bajo,0,1,0
 Ka+,2017,6990,Manual,7394,Petrol,30.0,57.7,1.2,24,11899.45996,0.2859266600594648,0.04162257098466596,Bajo,0,1,0
 Ka+,2018,7300,Manual,11534,Petrol,145.0,57.7,1.2,24,18562.12756,0.2859266600594648,0.06492760802503884,Bajo,0,1,0
 Ka+,2018,6870,Manual,32715,Petrol,145.0,57.7,1.2,24,52649.5581,0.2859266600594648,0.18416045574294657,Bajo,0,1,0
 Ka+,2018,7950,Manual,13192,Petrol,145.0,54.3,1.2,23,21230.41328,0.2690782953419227,0.07426088131318817,Bajo,0,1,0
 Fiesta,2020,17481,Semi-Auto,1352,Petrol,145.0,41.5,1.0,17,2175.82768,0.2056491575817641,0.007610727072121771,Bajo,0,0,1
 Fiesta,2017,9420,Manual,30045,Petrol,0.0,65.7,1.0,27,48352.6203,0.32556987115956393,0.1691303956227061,Bajo,0,1,0
 Fiesta,2017,7260,Manual,24986,Petrol,125.0,54.3,1.2,23,40210.96924,0.2690782953419227,0.1406520906982504,Bajo,0,1,0
 Kuga,2018,16311,Manual,27506,Diesel,145.0,64.2,1.5,27,44266.50604,0.31813676907829536,0.1548377654184774,Bajo,0,1,0
 Focus,2018,13698,Manual,12502,Diesel,145.0,74.3,1.5,31,20119.968679999998,0.3681863230921705,0.07037670847312602,Bajo,0,1,0
 Focus,2018,11998,Manual,20932,Diesel,145.0,74.3,1.5,31,33686.70488,0.3681863230921705,0.11783116795388528,Bajo,0,1,0
 Kuga,2017,16698,Manual,13170,Diesel,125.0,60.1,2.0,25,21195.0078,0.2978196233894945,0.07413703812118619,Bajo,0,1,0
 Mondeo,2017,9498,Manual,74351,Diesel,20.0,68.9,2.0,29,119656.03834,0.34142715559960357,0.4185393258426966,Bajo,0,1,0
 Kuga,2017,14498,Manual,18129,Diesel,125.0,60.1,2.0,25,29175.72486,0.2978196233894945,0.10205241944563283,Bajo,0,1,0
 Kuga,2017,14798,Manual,38719,Diesel,125.0,60.1,2.0,25,62312.03546,0.2978196233894945,0.21795838868748732,Bajo,0,1,0
 Fiesta,2018,14490,Manual,12053,Petrol,145.0,60.1,1.0,25,19397.37502,0.2978196233894945,0.06784918150908559,Bajo,0,1,0
 Kuga,2017,16990,Semi-Auto,9019,Diesel,145.0,54.3,2.0,23,14514.63746,0.2690782953419227,0.05077007948481232,Bajo,0,0,1
 Fiesta,2016,6298,Manual,53005,Petrol,125.0,54.3,1.2,23,85303.0667,0.2690782953419227,0.298377654184774,Bajo,0,1,0
 Grand Tourneo Connect,2016,13995,Manual,30000,Diesel,125.0,61.4,1.5,26,48280.2,0.3042616451932606,0.16887708000270202,Bajo,0,1,0
 Kuga,2018,16700,Manual,10261,Diesel,145.0,54.3,1.5,23,16513.43774,0.2690782953419227,0.057761590596924185,Bajo,0,1,0
 Focus,2017,12250,Manual,12548,Petrol,145.0,61.4,1.0,26,20193.99832,0.3042616451932606,0.07063565332913016,Bajo,0,1,0
 Grand C-MAX,2017,12850,Manual,8764,Diesel,30.0,64.2,1.5,27,14104.25576,0.31813676907829536,0.049334624304789354,Bajo,0,1,0
 Kuga,2017,18350,Automatic,6985,Petrol,235.0,38.2,1.5,16,11241.2399,0.18929633300297327,0.039320213460629125,Bajo,1,0,0
 Ka+,2017,8250,Manual,18127,Petrol,145.0,57.7,1.2,24,29172.50618,0.2859266600594648,0.10204116097363265,Bajo,0,1,0
 Fiesta,2016,9000,Manual,22740,Petrol,0.0,65.7,1.0,27,36596.3916,0.32556987115956393,0.12800882664204816,Bajo,0,1,0
 Fiesta,2017,9450,Manual,29926,Petrol,145.0,65.7,1.0,27,48161.10884,0.32556987115956393,0.16846051653869537,Bajo,0,1,0
 Ka+,2018,8550,Manual,10681,Petrol,145.0,57.7,1.2,24,17189.36054,0.2859266600594648,0.060125869716962016,Bajo,0,1,0
 Ka+,2018,8650,Manual,15707,Petrol,145.0,57.7,1.2,24,25277.90338,0.2859266600594648,0.08841840985341469,Bajo,0,1,0
 Fiesta,2019,11170,Manual,8237,Petrol,145.0,58.9,1.0,25,13256.13358,0.2918731417244797,0.04636801693274188,Bajo,0,1,0
 Kuga,2015,14750,Manual,5839,Diesel,145.0,54.3,2.0,23,9396.93626,0.2690782953419227,0.03286910900452591,Bajo,0,1,0
 Fiesta,2015,6995,Manual,41385,Petrol,125.0,54.3,1.2,23,66602.5359,0.2690782953419227,0.23296593186372744,Bajo,0,1,0
 Kuga,2013,8995,Manual,97364,Diesel,200.0,47.9,2.0,20,156691.77976,0.2373637264618434,0.5480849339127694,Bajo,0,1,0
 Fiesta,2016,8899,Manual,24828,Petrol,20.0,62.8,1.0,26,39956.69352,0.311199207135778,0.13976267141023618,Bajo,0,1,0
 EcoSport,2015,7430,Manual,55422,Petrol,125.0,53.3,1.0,22,89192.84148,0.2641228939544103,0.3119835175969917,Bajo,0,1,0
 Ka+,2017,6650,Manual,16702,Petrol,145.0,57.7,1.2,24,26879.19668,0.2859266600594648,0.09401949967350431,Bajo,0,1,0
 Focus,2013,5750,Manual,61747,Petrol,20.0,58.9,1.0,25,99371.91698,0.2918731417244797,0.3475884352975614,Bajo,0,1,0
 S-MAX,2016,15995,Manual,18541,Diesel,125.0,56.5,2.0,24,29838.77294,0.27998017839444994,0.10437166467766994,Bajo,0,1,0
 Focus,2013,6995,Manual,37557,Petrol,30.0,56.5,1.0,24,60441.98238,0.27998017839444994,0.21141721645538267,Bajo,0,1,0
 Fiesta,2015,7995,Manual,18209,Petrol,0.0,65.7,1.0,27,29304.47206,0.32556987115956393,0.10250275832564004,Bajo,0,1,0
 Ka+,2017,7995,Manual,6815,Petrol,145.0,57.7,1.2,24,10967.6521,0.2859266600594648,0.038363243340613806,Bajo,0,1,0
 Fiesta,2013,6890,Manual,14602,Petrol,30.0,54.3,1.2,23,23499.58268,0.2690782953419227,0.08219810407331517,Bajo,0,1,0
 Fiesta,2017,7690,Manual,19189,Petrol,125.0,54.3,1.2,23,30881.62526,0.2690782953419227,0.10801940960572831,Bajo,0,1,0
 Focus,2017,13000,Manual,22997,Petrol,145.0,51.4,1.5,21,37009.99198,0.25470763131813673,0.12945554029407128,Bajo,0,1,0
 Fiesta,2013,7400,Manual,17508,Petrol,30.0,54.3,1.2,23,28176.32472,0.2690782953419227,0.0985566638895769,Bajo,0,1,0
 Focus,2018,14120,Manual,17708,Diesel,145.0,74.3,1.5,31,28498.19272,0.3681863230921705,0.09968251108959492,Bajo,0,1,0
 Fiesta,2017,10187,Manual,7987,Petrol,145.0,65.7,1.0,27,12853.79858,0.32556987115956393,0.04496070793271937,Bajo,0,1,0
 Focus,2017,9000,Manual,44148,Diesel,0.0,74.3,1.5,31,71049.14232,0.3681863230921705,0.2485195109319763,Bajo,0,1,0
 Kuga,2017,15045,Manual,34912,Diesel,125.0,60.1,2.0,25,56185.27808,0.2978196233894945,0.19652788723514442,Bajo,0,1,0
 Focus,2017,13750,Manual,26275,Petrol,145.0,41.5,2.0,17,42285.4085,0.2056491575817641,0.14790817590236652,Bajo,0,1,0
 Ka+,2018,7600,Manual,15084,Petrol,145.0,57.7,1.2,24,24275.28456,0.2859266600594648,0.08491139582535857,Bajo,0,1,0
 Fiesta,2017,8180,Manual,10299,Petrol,145.0,64.2,1.1,27,16574.59266,0.31813676907829536,0.057975501564927596,Bajo,0,1,0
 Focus,2019,17190,Manual,6744,Petrol,145.0,60.1,1.0,25,10853.38896,0.2978196233894945,0.037963567584607415,Bajo,0,1,0
 Focus,2019,16770,Manual,3200,Petrol,145.0,58.9,1.0,25,5149.888,0.2918731417244797,0.018013555200288217,Bajo,0,1,0
 Kuga,2015,9000,Manual,52900,Diesel,125.0,60.1,2.0,25,85134.086,0.2978196233894945,0.2977865844047646,Bajo,0,1,0
 Fiesta,2017,10500,Manual,29533,Petrol,20.0,62.8,1.0,26,47528.63822,0.311199207135778,0.16624822679065995,Bajo,0,1,0
 Fiesta,2014,6999,Manual,40793,Petrol,0.0,65.7,1.0,27,65649.80662,0.32556987115956393,0.22963342415167412,Bajo,0,1,0
 Fiesta,2017,7999,Manual,36987,Petrol,145.0,54.3,1.2,23,59524.65858,0.2690782953419227,0.20820855193533133,Bajo,0,1,0
 Fiesta,2014,6650,Manual,57016,Petrol,0.0,65.7,1.0,27,91758.12944,0.32556987115956393,0.3209565197811353,Bajo,0,1,0
 Fiesta,2016,9000,Manual,24806,Petrol,0.0,65.7,1.0,27,39921.28804,0.32556987115956393,0.1396388282182342,Bajo,0,1,0
 Focus,2015,8000,Manual,40253,Petrol,20.0,60.1,1.0,25,64780.76302,0.2978196233894945,0.22659363671162547,Bajo,0,1,0
 Focus,2018,13500,Manual,10111,Petrol,145.0,57.7,1.0,24,16272.03674,0.2859266600594648,0.056917205196910674,Bajo,0,1,0
 Kuga,2017,16000,Manual,8543,Diesel,145.0,64.2,1.5,27,13748.59162,0.31813676907829536,0.048090563148769444,Bajo,0,1,0
 Focus,2016,16250,Manual,13036,Petrol,200.0,41.5,2.0,17,20979.35624,0.2056491575817641,0.07338272049717412,Bajo,0,1,0
 B-MAX,2017,12000,Manual,8589,Petrol,145.0,57.7,1.0,24,13822.62126,0.2859266600594648,0.04834950800477359,Bajo,0,1,0
 EcoSport,2017,11750,Manual,14372,Petrol,145.0,53.3,1.0,22,23129.43448,0.2641228939544103,0.08090337979329446,Bajo,0,1,0
 Mondeo,2018,17365,Automatic,8500,Petrol,145.0,37.2,1.5,15,13679.39,0.18434093161546086,0.047848506000765574,Bajo,1,0,0
 Fiesta,2018,12465,Manual,17522,Petrol,145.0,58.9,1.0,25,28198.85548,0.2918731417244797,0.09863547319357815,Bajo,0,1,0
 Focus,2017,10465,Manual,16000,Petrol,150.0,61.4,1.0,26,25749.44,0.3042616451932606,0.09006777600144107,Bajo,0,1,0
 Focus,2018,13298,Manual,13905,Petrol,145.0,57.7,1.0,24,22377.8727,0.2859266600594648,0.07827452658125239,Bajo,0,1,0
 Fiesta,2017,8998,Manual,9281,Petrol,125.0,54.3,1.2,23,14936.28454,0.2690782953419227,0.052244939316835916,Bajo,0,1,0
 Fiesta,2019,15200,Semi-Auto,9791,Petrol,145.0,48.7,1.0,20,15757.04794,0.24132804757185333,0.05511584967688185,Bajo,0,0,1
 Kuga,2019,19700,Manual,1616,Diesel,145.0,38.2,2.0,16,2600.69344,0.18929633300297327,0.00909684537614555,Bajo,0,1,0
 Kuga,2017,16350,Manual,24008,Diesel,145.0,54.3,2.0,23,38637.03472,0.2690782953419227,0.13514669789016234,Bajo,0,1,0
 Fiesta,2018,10300,Manual,26995,Petrol,145.0,64.2,1.1,27,43444.1333,0.31813676907829536,0.15196122582243138,Bajo,0,1,0
 Kuga,2016,15000,Automatic,16242,Petrol,235.0,38.2,1.5,16,26138.90028,0.18929633300297327,0.09143005111346288,Bajo,1,0,0
 Fiesta,2017,12000,Semi-Auto,25878,Petrol,0.0,57.7,1.0,24,41646.50052,0.2859266600594648,0.14567336921033078,Bajo,0,0,1
 Fiesta,2018,10900,Manual,23079,Petrol,145.0,65.7,1.0,27,37141.95786,0.32556987115956393,0.12991713764607868,Bajo,0,1,0
 Mondeo,2019,19800,Manual,22,Diesel,145.0,65.7,2.0,27,35.40548,0.32556987115956393,0.00012384319200198148,Bajo,0,1,0
 C-MAX,2018,14000,Semi-Auto,5044,Diesel,145.0,58.9,2.0,25,8117.51096,0.2918731417244797,0.0283938663844543,Bajo,0,0,1
 Fiesta,2019,13130,Manual,2871,Petrol,145.0,48.7,1.1,20,4620.41514,0.24132804757185333,0.016161536556258585,Bajo,0,1,0
 Focus,2019,17520,Manual,4835,Petrol,145.0,60.1,1.0,25,7781.1589,0.2978196233894945,0.027217356060435478,Bajo,0,1,0
 Focus,2019,17520,Manual,151,Petrol,145.0,60.1,1.0,25,243.01033999999999,0.2978196233894945,0.0008500146360136001,Bajo,0,1,0
 Kuga,2018,16137,Manual,27331,Diesel,145.0,64.2,1.5,27,43984.87154,0.31813676907829536,0.15385264911846164,Bajo,0,1,0
 Fiesta,2015,6840,Manual,37110,Petrol,125.0,54.3,1.2,23,59722.6074,0.2690782953419227,0.2089009479633424,Bajo,0,1,0
 Fiesta,2019,16750,Manual,2053,Petrol,145.0,60.1,1.0,25,3303.97502,0.2978196233894945,0.011556821508184907,Bajo,0,1,0
 Kuga,2014,10191,Manual,39222,Diesel,145.0,53.3,2.0,22,63121.53348,0.2641228939544103,0.22078989439553262,Bajo,0,1,0
 Kuga,2018,20491,Automatic,17152,Petrol,145.0,31.0,1.5,13,27603.39968,0.15361744301288405,0.09655265587354483,Bajo,1,0,0
 C-MAX,2017,10691,Manual,10367,Diesel,20.0,68.9,1.5,29,16684.02778,0.34142715559960357,0.05835828961293373,Bajo,0,1,0
 C-MAX,2017,10490,Manual,6490,Petrol,160.0,44.1,1.6,18,10444.6166,0.21853320118929634,0.03653374164058454,Bajo,0,1,0
 Fiesta,2018,10291,Manual,14278,Petrol,145.0,65.7,1.0,27,22978.15652,0.32556987115956393,0.08037423160928599,Bajo,0,1,0
 Fiesta,2018,12191,Manual,9610,Petrol,145.0,65.7,1.0,27,15465.7574,0.32556987115956393,0.05409695796086555,Bajo,0,1,0
 Ka+,2018,8500,Manual,4870,Petrol,145.0,54.3,1.2,23,7837.4858,0.2690782953419227,0.02741437932043863,Bajo,0,1,0
 Focus,2019,17290,Manual,4987,Petrol,145.0,60.1,1.0,25,8025.77858,0.2978196233894945,0.028072999932449168,Bajo,0,1,0
 Focus,2016,13480,Manual,26008,Diesel,20.0,67.3,2.0,28,41855.714719999996,0.33349851337958375,0.14640516989034247,Bajo,0,1,0
